id,scientificName,species,genus,family,phylum,class,eventDate,decimalLatitude,decimalLongitude,depth,minimumDepthInMeters,maximumDepthInMeters,country,locality,marine,basisOfRecord
0043f683-1a9c-4f25-b207-cce0a3809363,Parapterois,,Parapterois,Scorpaenidae,Chordata,Teleostei,1963-11-13,17.416667,71.65,101.0,96.0,106.0,India,India,True,PreservedSpecimen
004559f0-0ec6-4a8a-bede-a487aa6c93af,Hygophum reinhardtii,Hygophum reinhardtii,Hygophum,Myctophidae,Chordata,Teleostei,1964-11-11,6.716667,78.783333,75.0,70.0,80.0,,Indian Ocean,True,PreservedSpecimen
004652ce-9dcb-472a-aaa8-7c550b459a88,Otolithes ruber,Otolithes ruber,Otolithes,Sciaenidae,Chordata,Teleostei,1801,18.963612,72.933334,,,,,Elephanta Island,True,HumanObservation
0047a49f-b232-4f6d-96fe-2930ae812ef8,Caranx tille,Caranx tille,Caranx,Carangidae,Chordata,Teleostei,,8.568959,81.229556,,,,Sri Lanka,,True,PreservedSpecimen
0048da28-db51-461a-9fff-7739b6a2f16f,Setipinna tenuifilis,Setipinna tenuifilis,Setipinna,Engraulidae,Chordata,Teleostei,2023-01-09,21.7566388,89.2229824,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
004a37a1-ef6d-43c7-85ac-328385c00c65,Ostracion cubicum,Ostracion cubicum,Ostracion,Ostraciidae,Chordata,Teleostei,2024-10-15T07:23:00+05:30,12.0369370261,92.9891986436,,,,,,True,HumanObservation
004d0d84-5f82-4d5b-b449-fbde50e2468d,Hemitaurichthys zoster,Hemitaurichthys zoster,Hemitaurichthys,Chaetodontidae,Chordata,Teleostei,2025-07-18T11:40:00+05:00,3.9611648057,72.8084222128,,,,,,True,HumanObservation
004d2cde-a07c-4bf9-81bb-b3c74a0ff945,Zenarchopterus,,Zenarchopterus,Zenarchopteridae,Chordata,Teleostei,2023-01-09,21.7039313,89.2610014,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
004dc278-3b76-4c6a-ad31-79244d122f6a,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,2.90548999999999,75.067066666667,,,,,,True,Occurrence
0052307e-70c4-490c-8677-b447d13e9624,Gobiopsis woodsi,Gobiopsis woodsi,Gobiopsis,Gobiidae,Chordata,Teleostei,1978-07-02T12:00:00Z,10.0,93.0,,,,,Andaman,True,HumanObservation
0052c69e-29c1-4102-a7fc-45b379101efe,Gerres setifer,Gerres setifer,Gerres,Gerreidae,Chordata,Teleostei,,19.7666664124,85.3333358765,,,,,"Chilka Lake, Orissa, India",True,HumanObservation
00541f16-54ab-41c9-9270-cc80ffeb2d27,Boleophthalmus dussumieri,Boleophthalmus dussumieri,Boleophthalmus,Gobiidae,Chordata,Teleostei,,18.9750003815,72.8258361816,,,,,"Mumbai , Maharashtra, India",True,HumanObservation
0054b5dd-5325-4131-babe-eb198758d522,Cephalopholis argus,Cephalopholis argus,Cephalopholis,Epinephelidae,Chordata,Teleostei,2025-03-12T12:11:00+05:00,4.2145396884,72.8628678376,,,,,,True,HumanObservation
0054e5ae-7ba7-4984-95cb-83c11c0757a4,Hyporhamphus quoyi,Hyporhamphus quoyi,Hyporhamphus,Hemiramphidae,Chordata,Teleostei,1846-07-02T12:00:00Z,8.5,79.0,,,,,Gulf of Mannar,True,HumanObservation
00551e56-ba66-4218-8648-08f186d0663c,Eviota mikiae,Eviota mikiae,Eviota,Gobiidae,Chordata,Teleostei,2024-08-09T11:19:36+05:00,4.0162296152,72.9478747389,,,,,,True,HumanObservation
0058df54-a4e1-4017-870f-e5e1145928ce,Chaetodon auriga,Chaetodon auriga,Chaetodon,Chaetodontidae,Chordata,Teleostei,2009/2011,8.81,78.1897,,,,India,Gulf of Mannar,True,HumanObservation
005cf32e-3960-426f-99ca-517f69b1e934,Balistoides conspicillum,Balistoides conspicillum,Balistoides,Balistidae,Chordata,Teleostei,2025-06-01T20:12:36+05:00,3.9036009,73.3579749,,,,,,True,HumanObservation
005d7153-8279-4e22-89fe-5b56645b8bdd,Abantennarius coccineus,Abantennarius coccineus,Abantennarius,Antennariidae,Chordata,Teleostei,2007/2008,8.6626,78.3192,38.0,38.0,38.0,,"Chinnamuttom, Kanyakumari",True,HumanObservation
005dd8d8-7db7-4ba5-9806-78415b60b577,Actinopteri,,,,Chordata,,2023-01-09,21.7039313,89.2610014,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
006105c7-551c-4cac-8b42-e3e21416fb6f,Pomadasys argyreus,Pomadasys argyreus,Pomadasys,Haemulidae,Chordata,Teleostei,,0.0,90.0,,,,indonesie,,True,PreservedSpecimen
0061d163-d34a-4f31-9d68-07560e0118bd,Myripristis adusta,Myripristis adusta,Myripristis,Holocentridae,Chordata,Teleostei,2019-03-11T10:10:00+05:00,3.6548890239,72.8082608381,,,,,,True,HumanObservation
006244eb-da85-4ee0-8b8d-989d710bb63f,Argyrops spinifer,Argyrops spinifer,Argyrops,Sparidae,Chordata,Teleostei,1969-12-16T06:30:00Z,7.80000019073,80.0,49.0,49.0,49.0,Sri Lanka,Wadge Banks,True,PreservedSpecimen
0062e1bb-b18a-468a-83ac-cc425cb74c7d,Heniochus acuminatus,Heniochus acuminatus,Heniochus,Chaetodontidae,Chordata,Teleostei,2025-12-22T14:28:00+05:00,3.990164589,72.7181438977,,,,,,True,HumanObservation
0064733a-3ae3-42ac-aad9-4e51c28c103c,Thalassoma lunare,Thalassoma lunare,Thalassoma,Labridae,Chordata,Teleostei,2023-03-02T07:59:00+05:00,4.2354987394,73.5331864273,,,,,,True,HumanObservation
006586f4-8eda-4884-99c0-92a842d9ec3e,Johnius,,Johnius,Sciaenidae,Chordata,Teleostei,2023-01-09,21.7566388,89.2229824,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
0065d302-7d9b-4a1e-a6cf-8b87c363f0b5,Gnathodentex aureolineatus,Gnathodentex aureolineatus,Gnathodentex,Lethrinidae,Chordata,Teleostei,2021-01-10T01:43:00+05:00,3.6340568,72.9589142,,,,,,True,HumanObservation
0067051b-7bed-421e-ba7b-963eccac5597,Lepturacanthus pantului,Lepturacanthus pantului,Lepturacanthus,Trichiuridae,Chordata,Teleostei,1966,20.3167,86.75,,,,,Mahanadi Estuary,True,HumanObservation
006acdc4-11d4-414a-ba48-5d27b2a73957,Congridae,,,Congridae,Chordata,Teleostei,1990-02-08/1990-02-09,15.0,90.0,,,,,,True,PreservedSpecimen
006b23b9-a992-448c-a2f8-9f491a564906,Diodon liturosus,Diodon liturosus,Diodon,Diodontidae,Chordata,Teleostei,2023-12-06T15:59:00+05:00,3.202778,73.22068,,,,,,True,HumanObservation
006c3388-2b46-4ef8-8897-f98c0d57a0c1,Chlorurus strongylocephalus,Chlorurus strongylocephalus,Chlorurus,Scaridae,Chordata,Teleostei,2026-03-15T09:55:45+05:00,5.3413873623,73.6436732937,,,,,,True,HumanObservation
006c5bd6-1dc1-4bfd-b2fc-3e74aff7ad16,Planiliza,,Planiliza,Mugilidae,Chordata,Teleostei,2023-01-09,21.7039313,89.2610014,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
006ca3e8-e93e-4f76-98d4-3d33705f50d2,Parastromateus niger,Parastromateus niger,Parastromateus,Carangidae,Chordata,Teleostei,,11.0,76.0,,,,inde,,True,PreservedSpecimen
006d229b-dde7-4e04-aeee-ce6a18df055a,Caesio lunaris,Caesio lunaris,Caesio,Caesionidae,Chordata,Teleostei,2015-03-28T08:45:00+01:00,4.5899905729,73.414655373,,,,,,True,HumanObservation
006d38bb-0520-4d7d-b1f0-a6393044d36d,Scuticaria tigrina,Scuticaria tigrina,Scuticaria,Muraenidae,Chordata,Teleostei,1829-07-02T12:00:00Z,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
006eec6e-0062-48f3-b11a-607c81b9f46a,Naso brevirostris,Naso brevirostris,Naso,Acanthuridae,Chordata,Teleostei,2023-03-30T15:06:21+05:00,4.3554722933,73.6035826219,,,,,,True,HumanObservation
0070f715-54f8-4b5c-ba65-e37263da04b2,Parupeneus macronemus,Parupeneus macronemus,Parupeneus,Mullidae,Chordata,Teleostei,2025-01-14T15:54:00+05:00,4.5328002137,73.3736049011,,,,,,True,HumanObservation
00710359-c608-4028-afa8-4226c2790a3a,Xenentodon cancila,Xenentodon cancila,Xenentodon,Belonidae,Chordata,Teleostei,,22.536,88.303,,,,,CALCUTTA MARKET,False,preservedspecimen
0071990a-2c74-4002-b74d-9ab8ce70ba07,Variola louti,Variola louti,Variola,Epinephelidae,Chordata,Teleostei,2010-12-06,4.180117,73.509633,,,,Maldives,"Male Fish Market, Kaafu Atoll",True,HumanObservation
0071f457-1595-41ee-a765-6b252b11b9d7,Terapon jarbua,Terapon jarbua,Terapon,Terapontidae,Chordata,Teleostei,2026-05-23T07:25:25+05:30,17.7792411705,83.3867749572,,,,,,True,HumanObservation
0072b10e-00c5-4d6e-b94d-ba06ffc844d2,Chaetodon citrinellus,Chaetodon citrinellus,Chaetodon,Chaetodontidae,Chordata,Teleostei,2021-12-02T12:02:00+05:30,10.8484567887,72.1800525126,,,,,,True,HumanObservation
00736933-ae40-402c-92b5-a16267f0b00d,Plectorhinchus gibbosus,Plectorhinchus gibbosus,Plectorhinchus,Haemulidae,Chordata,Teleostei,2004-12-08,3.8223363958,72.8471448438,,,,,,True,HumanObservation
0073dd80-5707-4467-9e2e-fc4a9b86332e,Clupeidae,,,Clupeidae,Chordata,Teleostei,,24.8666667,67.05,,,,Pakistan,,True,PreservedSpecimen
0073f7c2-c07d-43db-b22b-68ea8d52ba93,Parupeneus barberinus,Parupeneus barberinus,Parupeneus,Mullidae,Chordata,Teleostei,1988/1989,11.21,72.79,,,,,"Kadmat,Lakshadweep",True,HumanObservation
00775f5e-bb6e-4ca2-9c78-4c56a8afc566,Ellochelon vaigiensis,Ellochelon vaigiensis,Ellochelon,Mugilidae,Chordata,Teleostei,,11.859092,92.673353,,,,India,,True,PreservedSpecimen
00778183-b238-4f9d-ab07-5ab1bc25abef,Scomberoides tol,Scomberoides tol,Scomberoides,Carangidae,Chordata,Teleostei,2009,10.2693,79.3264,,,,India,Mallipattinam,True,HumanObservation
0077e7e7-574a-4354-99b3-19e35147957d,Epinephelus faveatus,Epinephelus faveatus,Epinephelus,Epinephelidae,Chordata,Teleostei,,10.0,75.0,,,,inde,,True,PreservedSpecimen
00789066-d2d1-4b1b-ad07-1a74ea776790,Caranx ignobilis,Caranx ignobilis,Caranx,Carangidae,Chordata,Teleostei,2025-02-20T08:57:41+05:30,9.7741109722,76.289364,,,,,,True,HumanObservation
00796ca4-7de0-4716-bba2-44f8faea9c45,Gobiodon erythrospilus,Gobiodon erythrospilus,Gobiodon,Gobiidae,Chordata,Teleostei,1875,12.5,92.75,,,,,Andaman Islands,True,HumanObservation
007ac7e1-68e6-4f1b-a1b6-f3eb8bf20011,Thunnus alalunga,Thunnus alalunga,Thunnus,Scombridae,Chordata,Teleostei,,4.9557,65.0,,,,,,True,Occurrence
007cb325-723d-4e8d-b359-ee4a57ae72f8,Anodontostoma chacunda,Anodontostoma chacunda,Anodontostoma,Dorosomatidae,Chordata,Teleostei,2023-01-08,21.8284425,89.1949998,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
007e816c-eaa6-410b-b141-92c7fecd2128,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,2.95577999999999,73.9222166666669,,,,,,True,Occurrence
007ed6c1-be60-4338-8870-e733ce7bdf6c,Lagocephalus spadiceus,Lagocephalus spadiceus,Lagocephalus,Tetraodontidae,Chordata,Teleostei,,24.135996,67.318077,,,,Pakistan,,True,PreservedSpecimen
007f3cef-d4c7-4fc2-9e61-e4fca6f0f939,Eleutheronema,,Eleutheronema,Polynemidae,Chordata,Teleostei,2023-01-09,21.7039313,89.2610014,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
0080e593-c031-4d20-a444-2c0974de37c0,Pleuronectiformes,,,,Chordata,Teleostei,,12.0500001907,90.0500030518,,,,,,True,HumanObservation
0080f79c-7745-4f94-bd3b-1f588de7e546,Gymnothorax javanicus,Gymnothorax javanicus,Gymnothorax,Muraenidae,Chordata,Teleostei,2025-12-21T14:54:00+05:00,4.2237805148,73.5326051607,,,,,,True,HumanObservation
00817833-83ce-4988-a1ef-434e6131d605,Epinephelus latifasciatus,Epinephelus latifasciatus,Epinephelus,Epinephelidae,Chordata,Teleostei,2023-06-04,15.4039814949,73.8162478432,,,,,,True,HumanObservation
008186ed-dd3f-4138-b7a0-18c1d1e1ad93,Symphurus septemstriatus,Symphurus septemstriatus,Symphurus,Cynoglossidae,Chordata,Teleostei,1891-07-02T12:00:00Z,8.5,79.0,,,,,Gulf of Mannar,True,HumanObservation
0081d078-98a0-4395-b74b-48d368aed40b,Harpadon nehereus,Harpadon nehereus,Harpadon,Synodontidae,Chordata,Teleostei,2023-01-08,21.7565804,89.2230583,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
00829d33-b21c-4c2a-a473-81b90d88db0f,Odonus niger,Odonus niger,Odonus,Balistidae,Chordata,Teleostei,2023-07-02T17:32:05+05:30,8.3868416667,76.9762472222,,,,,,True,HumanObservation
0082ef60-dd2d-41c3-9240-3abf7e4bdfc3,Terapon jarbua,Terapon jarbua,Terapon,Terapontidae,Chordata,Teleostei,,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
0082ef91-491a-4541-803c-6b54aeb72463,Scomberomorus commerson,Scomberomorus commerson,Scomberomorus,Scombridae,Chordata,Teleostei,1929-08-26,11.250505,75.773362,,,,India,"West Hill Fisheries Station, Kozhikode (Calicut).",True,PreservedSpecimen
0083550d-6019-40b7-9453-6bf756b29041,Stolephorus dubiosus,Stolephorus dubiosus,Stolephorus,Engraulidae,Chordata,Teleostei,2023-01-09,21.7549458,89.2837655,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
0084ac23-310c-4c31-9f8f-fb02501e125b,Ambassis dussumieri,Ambassis dussumieri,Ambassis,Ambassidae,Chordata,Teleostei,,11.0,76.0,,,,Inde,,True,PreservedSpecimen
0084e9cd-0eb9-46ae-abcb-3d5a014b4161,Nemapteryx,,Nemapteryx,Ariidae,Chordata,Teleostei,2023-01-09,21.7549458,89.2837655,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
0085bff3-2c62-4f91-9bff-efb2e8af04b1,Zebrasoma desjardinii,Zebrasoma desjardinii,Zebrasoma,Acanthuridae,Chordata,Teleostei,2025-11-30T09:15:00+05:00,4.2240592603,73.5223588095,,,,,,True,HumanObservation
00862ee8-2843-4400-bb2b-480e52be5b1b,Amphiprion nigripes,Amphiprion nigripes,Amphiprion,Pomacentridae,Chordata,Teleostei,2021-05-15T10:18:00-10:00,4.1947525024,73.5255098661,,,,,,True,HumanObservation
00869610-5986-46fa-b03d-bb6a6a10a02f,Setipinna melanochir,Setipinna melanochir,Setipinna,Engraulidae,Chordata,Teleostei,,0.0,90.0,,,,indonesie,,True,PreservedSpecimen
008697ba-be5e-4d44-9271-9e99a5fdbad2,Macropharyngodon meleagris,Macropharyngodon meleagris,Macropharyngodon,Labridae,Chordata,Teleostei,1839-07-02T12:00:00Z,10.0,93.0,,,,,Andaman & Nicobar Islands,True,HumanObservation
00878cf9-528b-4540-b2d9-2f6db0b15316,Cyclothone,,Cyclothone,Gonostomatidae,Chordata,Teleostei,,1.0667,75.1167,,,,,,True,PreservedSpecimen
00880736-c022-4d1b-9b8e-d7884c51eac5,Apolemichthys trimaculatus,Apolemichthys trimaculatus,Apolemichthys,Pomacanthidae,Chordata,Teleostei,2025-03-11T09:51:00+05:00,4.1843163799,72.7718297133,,,,,,True,HumanObservation
0088a34f-0c98-4dcb-96cd-adfceefd18c7,Gymnothorax flavimarginatus,Gymnothorax flavimarginatus,Gymnothorax,Muraenidae,Chordata,Teleostei,2022-04-14T09:49:00+05:00,4.2625,72.9798,,,,,,True,HumanObservation
008932df-514d-463a-afb9-03884c5ccb92,Bothidae,,,Bothidae,Chordata,Teleostei,,9.0,76.3700027466,,,,,,True,HumanObservation
008a6426-2242-45bf-8c1f-a88285ab4d82,Halichoeres hortulanus,Halichoeres hortulanus,Halichoeres,Labridae,Chordata,Teleostei,2024-08-11T09:27:16+05:00,4.0695934415,72.9500144032,,,,,,True,HumanObservation
008a8bd3-96e8-4d92-90e4-001fb50aa00a,Siganus javus,Siganus javus,Siganus,Siganidae,Chordata,Teleostei,2023-03-14T23:37:00+05:30,6.4459293,79.9848342,,,,,,True,HumanObservation
008b7172-a733-4963-a773-b71776fba6bb,Siganidae,,,Siganidae,Chordata,Teleostei,1970-05-12T12:00:00Z,6.94027805328,79.8430557251,2.0,1.0,3.0,Sri Lanka,Ceylon: Colombo Harbor; SW Corner; Rock Pile At End of Pier + Beginning of Southern Breakwater.,True,PreservedSpecimen
008c8e3a-b038-4346-8faf-8efe2e1ca247,Thalassoma amblycephalum,Thalassoma amblycephalum,Thalassoma,Labridae,Chordata,Teleostei,2025-03-11T06:58:00+05:00,4.182159803,72.7735725286,,,,,,True,HumanObservation
008d2e6b-55d4-4510-9b5c-b61a6ce8ca3e,Siganus corallinus,Siganus corallinus,Siganus,Siganidae,Chordata,Teleostei,2022-01-31T05:42:00Z,3.7864551002,72.7294680182,,,,,,True,HumanObservation
008dabd8-92b6-4187-bf16-f60764c60cb2,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,3.4192166666667,74.1509999999999,,,,,,True,Occurrence
008e04d8-6a0e-41fe-b8fc-de6991c84eb2,Nemapteryx,,Nemapteryx,Ariidae,Chordata,Teleostei,2023-01-08,21.7565804,89.2230583,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
008e4f37-b76c-4453-b8a0-2ab7b0c5b6cd,Enneapterygius ventermaculus,Enneapterygius ventermaculus,Enneapterygius,Tripterygiidae,Chordata,Teleostei,,24.73,66.94,,,,Pakistan,,True,PreservedSpecimen
008e622e-fa0d-42e2-afb2-5fae9ba3237e,Ephippus orbis,Ephippus orbis,Ephippus,Ephippidae,Chordata,Teleostei,1966-09-20T12:00:00Z,11.5,79.8000030518,,,,India,"India: Madras State; Porto Novo, In Bay of Bengal - From 1 To 5 mi. Out In Bay of Bengal Off Mouth of Vellar, Purchased ca. 1200-1400 From Chinnur-Pudupet Fish Market.",True,PreservedSpecimen
009154e6-e065-4874-88fa-6cbb04f213df,Ambassis,,Ambassis,Ambassidae,Chordata,Teleostei,,13.098348,74.787975,,,,India,,True,PreservedSpecimen
0092d434-1b51-442e-9858-e6e05a6c9908,Pennahia pawak,Pennahia pawak,Pennahia,Sciaenidae,Chordata,Teleostei,1941-01-17,9.978599,76.280501,,,,India,Ernakulam (formerly Cochin State).,True,PreservedSpecimen
0093cb00-ed23-449a-af2b-67fbbde39635,Acanthurus leucosternon,Acanthurus leucosternon,Acanthurus,Acanthuridae,Chordata,Teleostei,2023-08-23,2.7430528084,73.010425917,,,,,,True,HumanObservation
0093d739-5f4f-43fc-8caf-a7c3476196dd,Atropus armatus,Atropus armatus,Atropus,Carangidae,Chordata,Teleostei,,6.85,80.666667,,,,Sri Lanka,,True,PreservedSpecimen
009641b9-41a1-476a-a543-c54ceec49371,Acanthopagrus,,Acanthopagrus,Sparidae,Chordata,Teleostei,2023-01-09,21.7039313,89.2610014,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
00966d93-9d8a-48ee-81dc-070b75ad7c7b,Scarus frenatus,Scarus frenatus,Scarus,Scaridae,Chordata,Teleostei,2015-02-25,4.0834156702,73.5112698398,,,,,,True,HumanObservation
0096c9a6-3a62-41b5-951c-4185301e43e2,Anarchias cantonensis,Anarchias cantonensis,Anarchias,Muraenidae,Chordata,Teleostei,,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
0097ffc9-0b96-4323-9286-59655cae56c5,Epibulus insidiator,Epibulus insidiator,Epibulus,Labridae,Chordata,Teleostei,1770-07-02T12:00:00Z,12.5,92.75,,,,,Andaman Islands,True,HumanObservation
0099ad7f-1884-4ebf-b4cc-4dcec4a61d0a,Chanda nama,Chanda nama,Chanda,Ambassidae,Chordata,Teleostei,1957-08-01,21.78,80.187,,,,India,"Balagat, Indien",False,preservedspecimen
009a5898-1c14-46ed-89dd-7bb8f47c8e20,Sufflamen bursa,Sufflamen bursa,Sufflamen,Balistidae,Chordata,Teleostei,2023-02-23T05:02:00+05:00,4.0984564558,72.7457181396,,,,,,True,HumanObservation
009afc5a-b656-4e3f-84f4-f68a5d4dec6c,Gymnomuraena zebra,Gymnomuraena zebra,Gymnomuraena,Muraenidae,Chordata,Teleostei,,11.658093,92.730345,,,,India,,True,PreservedSpecimen
009f5fd7-f897-4417-aa69-df58da2d1357,Coilia ramcarati,Coilia ramcarati,Coilia,Engraulidae,Chordata,Teleostei,2023-01-09,21.7547521,89.2838353,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
009fadc3-af7f-4257-a96d-b5865126f954,Amblyeleotris steinitzi,Amblyeleotris steinitzi,Amblyeleotris,Gobiidae,Chordata,Teleostei,2021-05-27T10:14:00-10:00,2.7209970449,73.0138349128,,,,,,True,HumanObservation
00a0bc75-b241-438d-ae5a-63e6ba1e3702,Labridae,,,Labridae,Chordata,Teleostei,,18.97499,72.82582,,,,India,,True,PreservedSpecimen
00a0bf3c-30ae-48b7-a7ac-5664dc951341,Scarus rubroviolaceus,Scarus rubroviolaceus,Scarus,Scaridae,Chordata,Teleostei,2024-08-06T15:39:00+05:00,4.0062979488,72.9513026564,,,,,,True,HumanObservation
00a23c3d-f3ec-409e-ab48-af448ce47171,Parastromateus niger,Parastromateus niger,Parastromateus,Carangidae,Chordata,Teleostei,2021-07-04T05:43:00+05:30,13.1274983,80.2965714,,,,,,True,HumanObservation
00a2fa35-42a0-4515-89bd-0b6ecccee182,Lates calcarifer,Lates calcarifer,Lates,Latidae,Chordata,Teleostei,,24.8666667,67.05,,,,Pakistan,,True,PreservedSpecimen
00a339b8-8060-4f40-a35f-a53c26fd7e3d,Anodontostoma chacunda,Anodontostoma chacunda,Anodontostoma,Dorosomatidae,Chordata,Teleostei,2023-01-09,21.703926,89.2610127,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
00a43fc8-f0ac-4ed9-89a9-397f05a98cbb,Lutjanus kasmira,Lutjanus kasmira,Lutjanus,Lutjanidae,Chordata,Teleostei,2026-05-03T10:14:58+05:00,1.8187791918,73.4014231948,,,,,,True,HumanObservation
00a472f5-5ae3-493e-88fe-81b4ff8cc7d7,Epinephelus malabaricus,Epinephelus malabaricus,Epinephelus,Epinephelidae,Chordata,Teleostei,1964-11-08,4.191667,73.516667,,,,Maldives,East side of Hulele Islet; on outer reef near boulder ridge & on sand flat with coral patches ca. 250 yds. behind boulder ridge.,True,PreservedSpecimen
00a4839c-74e0-4a20-a0b1-7a3dc5c1afd2,Pseudobalistes flavimarginatus,Pseudobalistes flavimarginatus,Pseudobalistes,Balistidae,Chordata,Teleostei,2026-05-05T06:58:17+05:00,1.8170189166,73.405448227,,,,,,True,HumanObservation
00a60d6f-02ab-4221-8b9f-ce2ea50c207b,Nemapteryx nenga,Nemapteryx nenga,Nemapteryx,Ariidae,Chordata,Teleostei,2023-01-09,21.7547521,89.2838353,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
00a6b3c1-0fa8-4f0d-a580-36f207bd0784,Chlorurus strongylocephalus,Chlorurus strongylocephalus,Chlorurus,Scaridae,Chordata,Teleostei,2025-03-11T14:01:00+05:00,4.1835791334,72.773314243,,,,,,True,HumanObservation
00a7767d-b60a-48c1-9b74-2e9eff7388bb,Polynemidae,,,Polynemidae,Chordata,Teleostei,2023-01-09,21.7933133,89.2810876,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
00a798a6-4171-4ab6-91f9-a769388fd05f,Gobiidae,,,Gobiidae,Chordata,Teleostei,,18.93666,72.89749,,,,,,True,PreservedSpecimen
00a837fe-1f7b-4108-99bf-96d52a8254ea,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,4.9557,65.0,,,,,,True,Occurrence
00a93c5e-2374-4337-b5a0-13ec72731a1a,Pellona ditchela,Pellona ditchela,Pellona,Pristigasteridae,Chordata,Teleostei,2007/2008,8.6626,78.3192,20.0,20.0,20.0,,"Vembar, Tuticorin",True,HumanObservation
00a96c69-967d-45f6-baf1-4cc1855e9f26,Chaetodon collare,Chaetodon collare,Chaetodon,Chaetodontidae,Chordata,Teleostei,2025-09-01T08:09:44+05:00,4.5155087931,73.6637231039,,,,,,True,HumanObservation
00a977ab-90bd-4b65-874e-83dbc9bcc27a,Odonus niger,Odonus niger,Odonus,Balistidae,Chordata,Teleostei,2026-06-30T16:20:54+05:30,13.0478138889,80.2837527778,,,,,,True,HumanObservation
00ab1eb2-d738-4a8f-ae9c-95bc13950b33,Epinephelus coioides,Epinephelus coioides,Epinephelus,Epinephelidae,Chordata,Teleostei,,11.983,79.833,,,,inde,,True,PreservedSpecimen
00acab0d-8789-4b5f-99b1-bb3b9f970ba5,Caranx sexfasciatus,Caranx sexfasciatus,Caranx,Carangidae,Chordata,Teleostei,,10.0,75.0,,,,inde,,True,PreservedSpecimen
00acb98e-ef1c-4eda-b5e2-ff2faee951f4,Amblyrhynchote honckenii,Amblyrhynchote honckenii,Amblyrhynchote,Tetraodontidae,Chordata,Teleostei,,9.661438,80.00958,,,,Sri Lanka,,True,PreservedSpecimen
00ad6217-a279-4604-a991-686f07c8ed1b,Osteogeneiosus militaris,Osteogeneiosus militaris,Osteogeneiosus,Ariidae,Chordata,Teleostei,,18.986038,72.812443,,,,India,,True,PreservedSpecimen
00adb861-3f39-466b-951d-e4c59d75a5ae,Melichthys indicus,Melichthys indicus,Melichthys,Balistidae,Chordata,Teleostei,2010-01-15T04:55:13+05:00,0.4907158746,73.9356899634,,,,,,True,HumanObservation
00aef9f2-4c4f-49a9-81f9-1ee76f516f11,Gymnothorax javanicus,Gymnothorax javanicus,Gymnothorax,Muraenidae,Chordata,Teleostei,2021-05-16T07:51:00-10:00,4.2652,73.5319,,,,,,True,HumanObservation
